family,file,sha256,fmt,n_vars,n_clauses,n_vars_used,ratio,len_min,len_max,len_mean,len_hist,all_w1,size_kb
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2300-3.cnf,af5bada68f306bb774cec015327bcae704fe6f20f70763392d26664782aae695,cnf,180,2300,180,12.778,2,2,2.0,2:2300,True,22.2
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2400-1.cnf,a93efa7a968ea7946ec0986d35fded7f5feeff4f3c60b966ec72a145f7df74a9,cnf,180,2400,180,13.333,2,2,2.0,2:2400,True,23.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2400-2.cnf,0c5f5e5ca4d96b275f5d51933e4161c08683fcb4e156ffd296bd4bc300be7682,cnf,180,2400,180,13.333,2,2,2.0,2:2400,True,23.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2400-3.cnf,0b82ab67c316dc0c0f263ad094618af2e85cfb44f356c78b74e75a648833722c,cnf,180,2400,180,13.333,2,2,2.0,2:2400,True,23.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2500-1.cnf,3ae155c79dfab218ea26f2a74a249fa6d6204f04e57a7f8f28e4b297c5dfafb4,cnf,180,2500,180,13.889,2,2,2.0,2:2500,True,24.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2500-2.cnf,99dbf8a96251df21908151d6afa0b086608d8dedf3cb1d797308d4923bc8b971,cnf,180,2500,180,13.889,2,2,2.0,2:2500,True,24.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2500-3.cnf,ce781b632a63e30b7aa8f76bd90206b0f7dd64a74878d52bbdc811e8063b8c9d,cnf,180,2500,180,13.889,2,2,2.0,2:2500,True,24.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2600-1.cnf,0edf5909fa589f2b41c63894b4546ad4c2c6b47e97469ab57dc799f807da3a74,cnf,180,2600,180,14.444,2,2,2.0,2:2600,True,25.0
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2600-2.cnf,574584353c9b681bee361b20059cbbb5d237c088432bf4160b22ed5c43bbea3d,cnf,180,2600,180,14.444,2,2,2.0,2:2600,True,25.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v180,s2v180c2600-3.cnf,641abcfe542cd99c95469f6c2bfa964bd5e1c20893e38e0a19babc06f0072728,cnf,180,2600,180,14.444,2,2,2.0,2:2600,True,25.1
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1200-1.cnf,ea6fba8f1e83283add190aef2b8fd4e70e6d36a4c7ca26bba64a24b5b348fa66,cnf,200,1200,200,6.0,2,2,2.0,2:1200,True,11.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1200-2.cnf,468b59f26f9ba91d93329293a3ec355092b8a499d5fb7f06d3e2281869eea0ff,cnf,200,1200,200,6.0,2,2,2.0,2:1200,True,11.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1200-3.cnf,66dbe9c3aab1971c75dc92b17e16b093e1ebba6363e666023d2fa021254c59ca,cnf,200,1200,200,6.0,2,2,2.0,2:1200,True,11.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1300-1.cnf,0ac5c0dedeeff9f22f82a7f7c748efb42665c5b763c20c76546a1c88629b861b,cnf,200,1300,200,6.5,2,2,2.0,2:1300,True,12.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1300-2.cnf,5131e231fbd30e2bc461d4277567a61deff7cb94caf115cb56b468014fae9a8d,cnf,200,1300,200,6.5,2,2,2.0,2:1300,True,12.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1300-3.cnf,83f443b895b8c6f793c74f85464e2710d325ccdb88a0e4b23033315efec1f9d7,cnf,200,1300,200,6.5,2,2,2.0,2:1300,True,12.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1400-1.cnf,cac3003e388f71067843920a43b763f632cdd1732e0d350285242cde2d84ed87,cnf,200,1400,200,7.0,2,2,2.0,2:1400,True,13.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1400-2.cnf,7a830d69a1cfc7e068b02ef9b7c8fa5a9589b73827ecca873247d8019cde9cd6,cnf,200,1400,200,7.0,2,2,2.0,2:1400,True,13.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1400-3.cnf,d997c29e5dfef7435d6210ff62006f22f6db1af16d44acaf37b4ab860c185bdc,cnf,200,1400,200,7.0,2,2,2.0,2:1400,True,13.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1500-1.cnf,e1ad29b251d0615164e07b67c2f901673f150d65821ddfb3fa205a94b8751596,cnf,200,1500,200,7.5,2,2,2.0,2:1500,True,14.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1500-2.cnf,a4d7d875a5362cc08e13c38ae546a07c410882df9a8b275e8d436011ef4f2908,cnf,200,1500,200,7.5,2,2,2.0,2:1500,True,14.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1500-3.cnf,9385a0ec18bd7a67fe8efc8eb0945a3dcee2611fdc358b15b6d6ebbbfcac4e3d,cnf,200,1500,200,7.5,2,2,2.0,2:1500,True,14.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1600-1.cnf,7d99c57b09deeb699a50a92c5dfac82377291b1f9fb36fa5b26fa9c93a73004d,cnf,200,1600,200,8.0,2,2,2.0,2:1600,True,15.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1600-2.cnf,ba5ed6eb503cdd59ee484d5d5a1b3bf0df6f79de643775331183b82dd59cebae,cnf,200,1600,200,8.0,2,2,2.0,2:1600,True,15.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1600-3.cnf,b00b229a925e1dc514eb1a14c27b0dfe2e1d15e96ec4659993e703d23b22074c,cnf,200,1600,200,8.0,2,2,2.0,2:1600,True,15.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1700-1.cnf,d63ef627d52cb01d5b124e5ae944c0d9be38af84f11a979b321913452fdc8fbd,cnf,200,1700,200,8.5,2,2,2.0,2:1700,True,16.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1700-2.cnf,c63f8d4bcc1d730b7064778c374d112c7812a45a08a035dfd5921afa7dc205aa,cnf,200,1700,200,8.5,2,2,2.0,2:1700,True,16.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1700-3.cnf,6e688f303725376a020a37d4220d73313dd7cce7c51f8d8b5bc2e0355d77a9df,cnf,200,1700,200,8.5,2,2,2.0,2:1700,True,16.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1800-1.cnf,4cb2ad2001fd4eefc0dc27b1f81ded9d119910480d1b2b68e7b0e19dad19954e,cnf,200,1800,200,9.0,2,2,2.0,2:1800,True,17.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1800-2.cnf,e4ff6947561c8c69f1f5c3fbe29b73a1efc65e7b8886ed61c1869b03583fc017,cnf,200,1800,200,9.0,2,2,2.0,2:1800,True,17.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1800-3.cnf,a8baf7aba687dcd2fa90e7bd784d08ed956ca0b429ae2998faa36de25a7e13e2,cnf,200,1800,200,9.0,2,2,2.0,2:1800,True,17.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1900-1.cnf,8f5a130bacd0ae44d8e504d18b7ab7b517871c9215cc46d9143ab43a8a70a422,cnf,200,1900,200,9.5,2,2,2.0,2:1900,True,18.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1900-2.cnf,ec4bdf0dab528f1f380cf3ffb261e202defe0d84e024a5bf79fe3e8caccc1a75,cnf,200,1900,200,9.5,2,2,2.0,2:1900,True,18.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c1900-3.cnf,1506b8ea99c1d956454156099a3eaf45179bddeb7f1ffc1978e4e6e04cce0cdb,cnf,200,1900,200,9.5,2,2,2.0,2:1900,True,18.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2000-1.cnf,8872fb7c6d24017a81240757727e396368576b6516f5bb1d090011163a553b05,cnf,200,2000,200,10.0,2,2,2.0,2:2000,True,19.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2000-2.cnf,e53629d159b0a96da931c4ffb2dd6794c2fbca479d041cc5a9e66b11a4290268,cnf,200,2000,200,10.0,2,2,2.0,2:2000,True,19.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2000-3.cnf,c100521220a7dfe7731a8803a44a00c1602f1cf06b96a07c2228b84ff14dfaef,cnf,200,2000,200,10.0,2,2,2.0,2:2000,True,19.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2100-1.cnf,9b4ee83f8ff0cd3de770f2b379c72dd4b584c9bbb62acfae72bdcafbb1a19bcd,cnf,200,2100,200,10.5,2,2,2.0,2:2100,True,20.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2100-2.cnf,ac31f96aa35b7f6371f4b1041948a46f7085ba117b502f905e4c415415d96d11,cnf,200,2100,200,10.5,2,2,2.0,2:2100,True,20.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2100-3.cnf,804df6452968414b7f15fb505e2c02002fd6c456208a49f5652a19cd5f828565,cnf,200,2100,200,10.5,2,2,2.0,2:2100,True,20.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2200-1.cnf,efe15079d1e5583e636937dd239a9e914ffe00da9c62c9f5ccbbab6bd675c0ec,cnf,200,2200,200,11.0,2,2,2.0,2:2200,True,21.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2200-2.cnf,53a9eaf66f1fc04e884a6b20dec22ec5e3dc4f75a844032dd94ad71977d8383e,cnf,200,2200,200,11.0,2,2,2.0,2:2200,True,21.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2200-3.cnf,7e75384596c388fff9e30064a3b0b33b710e3e621287a6d5799f8e5b023f2b85,cnf,200,2200,200,11.0,2,2,2.0,2:2200,True,21.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2300-1.cnf,4aa710950e4d545a87c405988bf531329031a68bd64e210d7c0dbdf35dc32791,cnf,200,2300,200,11.5,2,2,2.0,2:2300,True,22.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2300-2.cnf,7d008a48b1466e66af31df880bf338fddabac9b2ef6ce3bef063ca88b1035d5c,cnf,200,2300,200,11.5,2,2,2.0,2:2300,True,22.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2300-3.cnf,48183fcca4cde4b6e27be3841ed1661a5f38bf8a0db10d0be8aec699c4d47513,cnf,200,2300,200,11.5,2,2,2.0,2:2300,True,22.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2400-1.cnf,288bcb813237a621be8762b606b825936e3d5b86da30092b2cbd4ade29ffc3b5,cnf,200,2400,200,12.0,2,2,2.0,2:2400,True,23.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2400-2.cnf,990b2ed131771ca2ce9ff90d3a4652d8f556f3087d10c6f1e324e21be7360d57,cnf,200,2400,200,12.0,2,2,2.0,2:2400,True,23.5
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2400-3.cnf,8972d5c725b6dcd3b7ee9fbd2ee010de660771d28a6df4061d29cb4ffd9e3c16,cnf,200,2400,200,12.0,2,2,2.0,2:2400,True,23.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2500-1.cnf,04965a8f90e7f3fdaeaf1315e404cb7826bb22d037a3aa71911936d98866fac2,cnf,200,2500,200,12.5,2,2,2.0,2:2500,True,24.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2500-2.cnf,26931a6b1a0f5ecb876bae57f5a4920c46dac1a4a63153d3dd357ee3cd560027,cnf,200,2500,200,12.5,2,2,2.0,2:2500,True,24.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2500-3.cnf,984a2734143f06d3b6d05e1ad3c0b10051b1850e4fb57133fccb9a715939538e,cnf,200,2500,200,12.5,2,2,2.0,2:2500,True,24.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2600-1.cnf,9c08daa6930f37f696bc45acbc1196dc9868b9c25f5567fb8327b5fd29a6453c,cnf,200,2600,200,13.0,2,2,2.0,2:2600,True,25.4
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2600-2.cnf,20eced0c75ab52ae10ec100550078496a8e298c19ccc4e52650308571b7587bc,cnf,200,2600,200,13.0,2,2,2.0,2:2600,True,25.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v200,s2v200c2600-3.cnf,f531e871af6c083a9c2277c3b9057e3fff676ed05c2c1743ce49e57950015cbc,cnf,200,2600,200,13.0,2,2,2.0,2:2600,True,25.3
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1200-1.cnf,38bc6a272b055d726f6d99ada10aa2883465129664382190d684b735e2f7885b,cnf,220,1200,220,5.455,2,2,2.0,2:1200,True,11.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1200-2.cnf,5742a55c5673258d4da8e5a7c57ccba36015c1ecf3b2b105c8ce091875d7b2d7,cnf,220,1200,220,5.455,2,2,2.0,2:1200,True,11.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1200-3.cnf,0e8dc74a106806ba597a8cd36be6d376ef791896bf3e7f74a73752312b5a5e2c,cnf,220,1200,220,5.455,2,2,2.0,2:1200,True,11.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1300-1.cnf,c707a1d701be3f6e54cb352a5edbb458896fd7cab76075e69889bd48bec57f13,cnf,220,1300,220,5.909,2,2,2.0,2:1300,True,12.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1300-2.cnf,475b17cdc57500d2f8bbb462310b4307a3daaace57916e64d0109011e8ae51c7,cnf,220,1300,220,5.909,2,2,2.0,2:1300,True,12.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1300-3.cnf,8abd1c60df09b73009058c0e838786f90809190f8d6ccbb19c4e033c7c4abc8a,cnf,220,1300,220,5.909,2,2,2.0,2:1300,True,12.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1400-1.cnf,f914a7afbf0d67f928b7e5f9b9cc88fa6838bb5294ec95af8c0a50be6e6a54fb,cnf,220,1400,220,6.364,2,2,2.0,2:1400,True,13.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1400-2.cnf,f58d461c03f737a2894c61e798ec6dd0f2bd64cc7cc48139c73260c29dca4b9e,cnf,220,1400,220,6.364,2,2,2.0,2:1400,True,13.9
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1400-3.cnf,9ea01011a4189c4e4981a002fd787430531cfb10b79c08c4c837da8a3e37d2e8,cnf,220,1400,220,6.364,2,2,2.0,2:1400,True,13.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1500-1.cnf,fb4ea118380378215d8b0f138ea2ffef136914ebb2bc4df3115eeb9586d028be,cnf,220,1500,220,6.818,2,2,2.0,2:1500,True,14.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1500-2.cnf,2ef9dcb1b59d29565d067bbf75d5bb03d745c544cfd2a445b54ebd2612d772db,cnf,220,1500,220,6.818,2,2,2.0,2:1500,True,14.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1500-3.cnf,cecac7271118afc4198ffdc8566da28c60ede438318838236b2a7c573e622344,cnf,220,1500,220,6.818,2,2,2.0,2:1500,True,14.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1600-1.cnf,ef12776a4d5f827aaf9c42b7733b325dc7833d0db1ab9c74326c9b69c9d78f7a,cnf,220,1600,220,7.273,2,2,2.0,2:1600,True,15.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1600-2.cnf,56ea7ff433da2110eb5fdbcb8c110e66b5d47a8f1bff4aa471c138118ca1f812,cnf,220,1600,220,7.273,2,2,2.0,2:1600,True,15.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1600-3.cnf,4ab773df06392915d49da14f24e2e1a9a3189e899df2931c0149452dab2e12e6,cnf,220,1600,220,7.273,2,2,2.0,2:1600,True,15.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1700-1.cnf,b18ce239ce58ad33d6d860e554dbf617f0aafd0dffb2437b78bc118e0b33129e,cnf,220,1700,220,7.727,2,2,2.0,2:1700,True,16.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1700-2.cnf,a6ded1c7b57408cede57d4cc12e4b5d4197785273bafb58c04455c771a0724fe,cnf,220,1700,220,7.727,2,2,2.0,2:1700,True,16.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1700-3.cnf,a46b4c93af6ca3c207876389a7902d7536a1c2a7412f16b5142cf02bee7d01f8,cnf,220,1700,220,7.727,2,2,2.0,2:1700,True,16.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1800-1.cnf,22cbda9c3830d444f74e92841d2e01bab9393f9ef0f708302aa1426ec0466a80,cnf,220,1800,220,8.182,2,2,2.0,2:1800,True,17.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1800-2.cnf,9fd6c59d73435f80a984b360394f75d96f31c13e5b0af8c47492e7cc3196d914,cnf,220,1800,220,8.182,2,2,2.0,2:1800,True,17.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1800-3.cnf,d085c733ed217285554feb2c72de3ec11b5909acda52c825aced5c462914c485,cnf,220,1800,220,8.182,2,2,2.0,2:1800,True,17.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1900-1.cnf,e40fcd2bdd1fece5a845988880d6ccdbd0884d29e1e9596f827ee7e2fdef94b2,cnf,220,1900,220,8.636,2,2,2.0,2:1900,True,18.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1900-2.cnf,75ad5f28c147894ae5c3ab7c8f6206738a5120d34a14a555231551b0fd1bb47a,cnf,220,1900,220,8.636,2,2,2.0,2:1900,True,18.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c1900-3.cnf,988cec204a672b9153b7265ef1d44671805b1fc174711dee416d85b044402773,cnf,220,1900,220,8.636,2,2,2.0,2:1900,True,18.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2000-1.cnf,b751bd2433f6d04a5e292982ab51079212f333285994a003b181cb2016679d39,cnf,220,2000,220,9.091,2,2,2.0,2:2000,True,19.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2000-2.cnf,1a7160b0eca08fa806faf450e6378af8dfe36d73b636a4be7d441ad39454f9d8,cnf,220,2000,220,9.091,2,2,2.0,2:2000,True,19.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2000-3.cnf,f016ab871ffa9dca4c2f4c2e39ca28ee5701811f4c450b8c1c3ac9641058a07a,cnf,220,2000,220,9.091,2,2,2.0,2:2000,True,19.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2100-1.cnf,58a133711ff561bef6ee07c8d50b8db727101fa9d1bd2e8d835ff49a6a62a467,cnf,220,2100,220,9.545,2,2,2.0,2:2100,True,20.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2100-2.cnf,70233ecc911218ce38da1ce61c813ae20f644816c71503d921df5e86c228beea,cnf,220,2100,220,9.545,2,2,2.0,2:2100,True,20.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2100-3.cnf,a97ffafa563dd2e5fa417befd6e4c6a8b38bd17243c5f318201bf0ce0766e475,cnf,220,2100,220,9.545,2,2,2.0,2:2100,True,20.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2200-1.cnf,69be2414ed1b2dd5f69802eeb15ec93df9995985ccc1460e7062114ad44341bc,cnf,220,2200,220,10.0,2,2,2.0,2:2200,True,21.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2200-2.cnf,2712f1db3809fd52157398daa6833a45318794030dcc3c87ae7eeb9b7d8fccec,cnf,220,2200,220,10.0,2,2,2.0,2:2200,True,21.8
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2200-3.cnf,ca14a6fb3a996354e68bc0965f6578b226c86020244402a80482b0475e6d280b,cnf,220,2200,220,10.0,2,2,2.0,2:2200,True,21.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2300-1.cnf,7df5d26cf906dc708db3b66e7c983cda6261f81d00cfa85249df823f09ea030b,cnf,220,2300,220,10.455,2,2,2.0,2:2300,True,22.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2300-2.cnf,0913a4ad9923935521f9f900dec4b833b60d8b2a29340b757be330703610783d,cnf,220,2300,220,10.455,2,2,2.0,2:2300,True,22.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2300-3.cnf,a2aecc5f977f3b55924de75b34d14eeb9e0af94d5d41aa02f845c81641fff3ad,cnf,220,2300,220,10.455,2,2,2.0,2:2300,True,22.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2400-1.cnf,a648846f234ad4d1b6ee70f0f7617e8d47cd7e7fbfecdcf030a77d8c31d5d643,cnf,220,2400,220,10.909,2,2,2.0,2:2400,True,23.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2400-2.cnf,0e570c70c7e6b6132bac3eb7d543af984d8a53cd0ac08204b0bce297cd910a35,cnf,220,2400,220,10.909,2,2,2.0,2:2400,True,23.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2400-3.cnf,c9194c65fe17126e65aaa7aa1f146d43be58b15b1060cef6c400ba51144ace3f,cnf,220,2400,220,10.909,2,2,2.0,2:2400,True,23.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2500-1.cnf,7c9a4d82956a36b6a851d2c0d8e9b6559d4a6ffd6640f0ba5ebbddef29d73d75,cnf,220,2500,220,11.364,2,2,2.0,2:2500,True,24.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2500-2.cnf,531bec4a82a1e58d2c5ec451fcaae18a152b5dd84614f288d87d25c543b27413,cnf,220,2500,220,11.364,2,2,2.0,2:2500,True,24.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2500-3.cnf,6835031405ddcd73db9c615c4419b2fb932aad3b252466acbf927322af309dac,cnf,220,2500,220,11.364,2,2,2.0,2:2500,True,24.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2600-1.cnf,3d6976f37a28d1e6ab11f3b13e8c0a15b6dd8748e66458837473992595b80500,cnf,220,2600,220,11.818,2,2,2.0,2:2600,True,25.6
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2600-2.cnf,829d0dbcb7f49ce70a7b8cc5fd3f73b8ee812e675c4c9dab941fad065f1a035e,cnf,220,2600,220,11.818,2,2,2.0,2:2600,True,25.7
ms_crafted/ms_crafted/maxcut/abrame-habet/v220,s2v220c2600-3.cnf,6a114554ddf31fb07dbfdb5ea01a333c3a29362446904abfd0e85d00f2ebd656,cnf,220,2600,220,11.818,2,2,2.0,2:2600,True,25.6
ms_crafted/ms_crafted/maxcut/dimacs-mod,MANN_a27.clq.cnf,ca8c34c591890b1e14f50f11584b7b94dfce3fe4da88e1bd0730e8edb2ba8a31,cnf,42,1690,42,40.238,2,2,2.0,2:1690,True,15.1
ms_crafted/ms_crafted/maxcut/dimacs-mod,MANN_a45.clq.cnf,e23f11a0a0177375403b3f242d72c6b89314e35a4b0d466e19cba10bd9819bfc,cnf,42,1718,42,40.905,2,2,2.0,2:1718,True,16.4
ms_crafted/ms_crafted/maxcut/dimacs-mod,MANN_a81.clq.cnf,02dd107fa0c749307df66c19b15d36f01624e5d5b99a6173ddf9a07a232a6acd,cnf,41,1638,41,39.951,2,2,2.0,2:1638,True,14.0
ms_crafted/ms_crafted/maxcut/dimacs-mod,MANN_a9.clq.cnf,e60e5bc513579de149ca4870a3612e76edbef810d40500c6cbd8ef162188f68d,cnf,45,1836,45,40.8,2,2,2.0,2:1836,True,15.8
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock200_1.clq.cnf,022995768f758b202507f21d4e1c305ead6ff5694db9b694b7072cd01e37c136,cnf,40,1132,40,28.3,2,2,2.0,2:1132,True,9.8
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock200_2.clq.cnf,b3dba467350a43bbd7ab820c57225cd9ac6b263f81e5c1f493365fac3a2a479f,cnf,40,770,40,19.25,2,2,2.0,2:770,True,6.8
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock200_3.clq.cnf,488284ba9bf851cb173bb77a714399227b917ad4bd4a7e66d63456e9887c2b54,cnf,40,1038,40,25.95,2,2,2.0,2:1038,True,9.0
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock200_4.clq.cnf,00d35391b770ae36f8bd255a9bce10c18f52cb303d6208ac7a408f493b81026f,cnf,40,1028,40,25.7,2,2,2.0,2:1028,True,8.9
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock400_1.clq.cnf,84b6f2eb16a2677ba70986c2c71ef8af1566aeca9a16af00d123dbb0b45f3811,cnf,40,1192,40,29.8,2,2,2.0,2:1192,True,10.3
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock400_2.clq.cnf,2991925836cec78531dac6fe10ae384049dbf04a8e5de7793feed45b423cd492,cnf,40,1188,40,29.7,2,2,2.0,2:1188,True,10.3
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock400_3.clq.cnf,1afca9925173f3ec66b96168a9da1876837b2e6ebd006bb9e7ef876a6f480508,cnf,40,1136,40,28.4,2,2,2.0,2:1136,True,9.9
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock400_4.clq.cnf,b1f2a021738b30b6d00d4e1238eaee28af970e48317870701b8a894687faeed4,cnf,40,1178,40,29.45,2,2,2.0,2:1178,True,10.3
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock800_1.clq.cnf,514b9a15d29c82f8e35eaf531cec2d9d1d58ef0e2fd34ef9bbbfa68797c5e89c,cnf,40,1022,40,25.55,2,2,2.0,2:1022,True,8.9
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock800_2.clq.cnf,8923f541c4c4f43bce88f720efcb59d1c0d95a88dc34f2b6ff18a185e5c2c424,cnf,40,1026,40,25.65,2,2,2.0,2:1026,True,9.0
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock800_3.clq.cnf,7b4c0a5acb8f37042c16c83bdb29484a4618c3496cfa25aa40d3c349c167eef7,cnf,40,1014,40,25.35,2,2,2.0,2:1014,True,8.8
ms_crafted/ms_crafted/maxcut/dimacs-mod,brock800_4.clq.cnf,3c9f1034c35b5fa406ecc99f0b2cacae2ceba8d2e3e7b0ee573f768088e09349,cnf,40,996,40,24.9,2,2,2.0,2:996,True,8.7
